"","X","Y","G","head","foot.l","foot.r","pen","free.k","set.p","corner","fast.break","Xg","Yg"
"1858",20.2,34.5,1,0,0,1,0,0,0,1,0,0.104166666666667,0.134210526315789
"3970",18.2,38.8,0,0,0,1,0,0,0,0,0,0.541666666666667,0.315789473684211
"32",8.7,73.2,0,0,1,0,0,0,0,0,0,0.697916666666667,0.681578947368421
"1747",5.09999999999999,50.9,1,0,1,0,0,0,0,0,0,0.260416666666667,0.465789473684211
"4070",14.5,74.2,0,0,0,1,0,0,0,0,0,0.75,0.265789473684211
"1504",15.9,39.8,1,0,0,1,0,0,0,0,0,0.197916666666667,0.05
"1793",21.9,50.6,0,0,0,1,0,0,0,0,0,0.510416666666667,0.0342105263157895
"2751",11.4,82.6,0,0,0,1,0,1,0,0,0,0.635416666666666,0.768421052631579
"214",13.4,69.9,0,0,1,0,0,0,0,0,0,0.4375,0.534210526315789
"1368",2.8,74.2,0,0,0,1,0,0,0,1,0,0.875,0.234210526315789
"3094",20.5,78.5,1,0,0,1,0,0,0,0,0,0.885416666666667,0.2
"4085",11.5,50,1,0,0,1,1,0,0,0,0,0.229166666666666,0.465789473684211
"916",13.8,33.7,0,0,0,1,0,0,0,0,0,0.125,0.328947368421053
"1363",15.6,57.3,0,1,0,0,0,0,0,0,0,0.760416666666667,0.334210526315789
"3299",7.7,11.9,0,0,1,0,0,1,0,0,0,0.447916666666667,0.334210526315789
"3286",11.1,64.9,1,0,0,1,0,0,0,0,0,0.427083333333333,0.05
"1139",8.7,41.3,0,0,0,1,0,0,0,0,0,0.552083333333333,0.3
"566",21.5,67.9,0,0,1,0,0,1,0,0,0,0.572916666666667,0.681578947368421
"2707",10.7,56.4,1,0,1,0,0,0,0,0,0,0.0729166666666663,0.484210526315789
"400",19.4,30.5,0,0,1,0,0,0,0,0,0,0.635416666666666,0.2
"130",12.5,44.9,0,1,0,0,0,0,0,0,0,0.520833333333334,0.6
"3840",7.59999999999999,61.1,0,0,1,0,0,0,0,0,0,0.46875,0.484210526315789
"134",10,47.9,1,1,0,0,0,0,0,1,0,0.864583333333334,0.85
"1300",5.09999999999999,69,1,0,1,0,0,0,0,0,0,0.125,0.0342105263157895
"3513",10.8,69.1,1,0,0,1,0,0,0,0,0,0.822916666666667,0.815789473684211
"2369",8.8,66.2,1,0,1,0,0,0,0,0,1,0.770833333333334,0.75
"1099",9.3,55.7,0,0,0,1,0,0,0,0,0,0.5625,0.0157894736842105
"2831",28.3,74.1,1,0,0,1,0,0,0,0,0,0.0729166666666663,0.8
"3199",20.1,46.6,0,0,0,1,0,0,0,0,0,0.385416666666666,0.0157894736842105
"1205",9.40000000000001,42,0,0,0,1,0,0,0,0,0,0.875,0.0736842105263158
"1889",4.8,49.1,1,1,0,0,0,0,0,1,0,0.927083333333334,0.215789473684211
"2673",13.5,25.8,0,0,0,1,0,0,0,0,0,0.770833333333334,0.715789473684211
"2458",22.9,70.1,0,0,1,0,0,0,0,0,0,0.0833333333333331,0.165789473684211
"2467",11.8,44.5,0,1,0,0,0,0,0,0,0,0.895833333333333,0.731578947368421
"3745",14.8,34.2,1,0,0,1,0,0,0,0,1,0.864583333333334,0.134210526315789
"1588",3,53.1,1,0,1,0,0,0,0,0,0,0.59375,0.115789473684211
"457",11.1,33.8,0,0,0,1,0,0,0,0,0,0.270833333333333,0.5
"2013",26.5,28.9,1,0,1,0,0,0,0,0,0,0.916666666666667,0.731578947368421
"861",28,65,0,0,1,0,0,0,0,0,0,0.354166666666667,0.284210526315789
"1861",11.5,50,1,0,0,1,1,0,0,0,0,0.239583333333333,0.0157894736842105
"1416",11.5,50,1,0,0,1,1,0,0,0,0,0.125,0.3
"3759",29.4,35.2,0,0,0,1,0,0,1,0,0,0.333333333333333,0.439473684210526
"1484",7.40000000000001,48.3,1,0,1,0,0,0,0,0,0,0.427083333333333,0.134210526315789
"876",5.59999999999999,54.2,1,1,0,0,0,0,0,1,0,0.125,0.215789473684211
"2381",9.7,52,0,1,0,0,0,0,0,0,0,0.541666666666667,0.8
"522",9.8,68.5,0,0,0,1,0,0,0,0,0,0.583333333333333,0.05
"3693",24.4,32.6,0,0,0,1,0,0,0,0,0,0.885416666666667,0.434210526315789
"1966",5.40000000000001,50.5,1,0,0,0,0,0,0,1,0,0.270833333333333,0.384210526315789
"623",12.7,63.1,1,0,1,0,0,0,0,0,1,0.75,0.515789473684211
"4050",13.3,69.3,0,0,0,1,0,0,0,0,0,0.25,0.0157894736842105
"3760",24.4,47.2,0,0,1,0,0,0,0,0,0,0.239583333333333,0.165789473684211
"2550",22.9,79.9,0,0,0,1,0,1,0,0,0,0.833333333333334,0.665789473684211
"1597",26.8,56.8,0,0,0,1,0,0,0,0,1,0.208333333333333,0.0157894736842105
"1232",4,54.5,1,0,1,0,0,0,0,1,0,0.770833333333334,0.5
"3182",4,49.4,0,0,0,1,0,0,0,0,0,0.541666666666667,0.63421052631579
"548",8,49.9,1,0,0,1,0,0,0,0,0,0.697916666666667,0.315789473684211
"3997",5,59.6,1,0,0,1,0,0,0,0,0,0.0520833333333334,0.0657894736842105
"3413",20.6,35.5,0,0,0,1,0,0,0,0,0,0.541666666666667,0.0657894736842105
"1173",13.7,48.7,0,0,0,1,0,0,0,0,0,0.166666666666666,0.184210526315789
"1382",6.40000000000001,62.1,0,0,1,0,0,0,0,0,0,0.385416666666666,0.534210526315789
"2982",6.7,40.2,0,0,0,1,0,0,0,0,0,0.322916666666666,0.134210526315789
"736",2.7,49.5,1,0,0,1,0,0,0,0,0,0.5625,0.184210526315789
"68",9.3,61.3,1,0,0,1,0,0,0,0,0,0.1875,0.1
"1546",4.7,45.2,0,1,0,0,0,0,0,0,0,0.677083333333334,0.334210526315789
"1836",6.7,47,0,1,0,0,0,0,0,0,0,0.21875,0.4
"1603",10.4,63.7,0,0,1,0,0,0,0,0,0,0.479166666666666,0.05
"1302",14.4,23.7,0,0,1,0,0,0,0,0,0,0.270833333333333,0.115789473684211
"4135",11.5,50,1,0,1,0,1,0,0,0,0,0.135416666666666,0.0157894736842105
"1728",8,68.8,1,0,1,0,0,0,0,0,0,0.0729166666666663,0.681578947368421
"2026",16.9,47.7,0,0,0,1,0,0,0,0,0,0.65625,0.0157894736842105
"3656",6.7,34.9,0,0,0,1,0,0,0,0,0,0.572916666666667,0.584210526315789
"2938",19.7,50.3,0,0,0,1,0,0,0,0,0,0.635416666666666,0.402631578947368
"792",29.8,68.7,0,0,1,0,0,0,0,0,0,0.572916666666667,0.534210526315789
"1171",11.1,32,0,0,0,1,0,0,0,0,0,0.458333333333333,0.4
"3681",18.4,46.1,0,0,0,1,0,0,0,0,0,0.0520833333333334,0.165789473684211
"2216",23.7,36.4,0,0,0,1,0,0,0,0,0,0.40625,0.115789473684211
"2882",18.5,66,0,0,0,1,0,0,0,0,0,0.270833333333333,0.0842105263157895
"1412",11.5,50,1,0,0,1,1,0,0,0,0,0.302083333333333,0.5
"2912",7.09999999999999,45,0,1,0,0,0,0,0,0,0,0.666666666666667,0.415789473684211
"2035",17.9,47.5,1,0,1,0,0,0,0,0,0,0.8125,0.115789473684211
"3458",15.3,49.1,0,0,0,1,0,0,0,0,1,0.75,0.0657894736842105
"701",20.4,57.7,1,0,0,1,0,1,0,0,0,0.0729166666666663,0.85
"1068",3.59999999999999,42.1,1,0,0,1,0,0,0,0,0,0.354166666666667,0.1
"359",7.40000000000001,39.4,0,1,0,0,0,0,1,0,0,0.166666666666666,0.781578947368421
"796",20.3,38.3,0,0,0,1,0,0,0,0,0,0.46875,0.315789473684211
"3692",2.40000000000001,44.5,1,0,0,1,0,0,0,0,0,0.34375,0.05
"1120",11.3,59.6,1,0,1,0,0,0,0,1,0,0.260416666666667,0.0342105263157895
"2742",7.09999999999999,30.7,0,0,0,1,0,0,0,0,0,0.208333333333333,0.115789473684211
"2966",11.4,40.8,1,0,1,0,0,0,0,0,0,0.229166666666666,0.0342105263157895
"398",7.7,29.3,0,0,0,1,0,0,0,0,0,0.0833333333333331,0.402631578947368
"904",10.4,30.1,0,0,0,1,0,0,0,0,0,0.28125,0.515789473684211
"1021",10.4,28.3,1,0,0,1,0,0,0,0,1,0.854166666666667,0.815789473684211
"4071",21.8,45.8,0,0,1,0,0,0,0,0,0,0.302083333333333,0.115789473684211
"445",14.5,53.6,0,1,0,0,0,0,1,0,0,0.75,0.86578947368421
"3736",19.6,33.1,0,0,0,1,0,0,0,0,0,0.833333333333334,0.265789473684211
"3716",4.90000000000001,32.6,0,0,1,0,0,0,0,0,0,0.354166666666667,0.0157894736842105
"517",21.9,44.4,1,0,0,1,0,1,0,0,0,0.479166666666666,0.831578947368421
"3410",14.1,53.8,1,1,0,0,0,0,1,0,0,0.364583333333334,0.0842105263157895
"2170",8.90000000000001,56,0,0,0,1,0,0,0,0,0,0.65625,0.165789473684211
"1489",20.4,71.4,1,0,0,1,0,0,0,0,0,0.229166666666666,0.75
"1693",7.7,51.3,0,0,0,1,0,0,0,0,0,0.78125,0.05
"2658",10.4,73.6,0,0,1,0,0,0,0,0,0,0.65625,0.815789473684211
"311",11.7,53.4,1,0,0,1,0,0,0,0,0,0.125,0.0342105263157895
"1276",15.2,46,1,0,1,0,0,0,0,0,1,0.0624999999999994,0.0657894736842105
"2560",13.6,36.2,1,0,0,1,0,0,0,0,0,0.0312499999999997,0.0157894736842105
"1192",21.1,49.3,0,0,1,0,0,0,0,0,0,0.5,0.05
"3125",6.8,52.2,1,1,0,0,0,0,0,0,0,0.0624999999999994,0.334210526315789
"809",11.8,60.3,0,0,1,0,0,0,0,0,0,0.625,0.334210526315789
"1870",28.3,31.2,0,0,0,1,0,0,0,0,0,0.21875,0.1
"1037",11.5,50,1,0,0,1,1,0,0,0,0,0.8125,0.165789473684211
"721",3.09999999999999,56.7,1,1,0,0,0,0,0,0,0,0.875,0.681578947368421
"3567",11.6,51.8,0,0,1,0,0,0,0,0,0,0.229166666666666,0.0342105263157895
"1207",3.90000000000001,50.7,1,1,0,0,0,0,0,1,0,0.427083333333333,0.881578947368421
"1795",10.4,41.5,1,0,1,0,0,0,0,0,0,0.885416666666667,0.134210526315789
"105",9.8,38,0,0,1,0,0,0,0,0,0,0.479166666666666,0.515789473684211
"2052",11.5,35,0,0,0,1,0,0,0,0,0,0.375,0.3
"2414",23,28.4,0,0,1,0,0,0,0,0,0,0.614583333333334,0.681578947368421
"2234",22.4,50.9,0,0,1,0,0,0,0,0,0,0.34375,0.0657894736842105
"1206",23.5,51.2,0,0,0,1,0,0,0,0,0,0.625,0.0157894736842105
"3337",8.8,74.6,0,0,0,1,0,0,0,0,0,0.1875,0.05
"2345",11.5,67.7,0,0,0,1,0,0,0,0,0,0.708333333333333,0.134210526315789
"1134",14.9,74,0,0,0,1,0,0,0,0,0,0.46875,0.6
"1453",20.5,81,0,0,0,1,0,0,0,0,0,0.96875,0.1
"3930",4.2,54.5,0,1,0,0,0,0,0,0,0,0.729166666666667,0.63421052631579
"3226",9,42.1,0,1,0,0,0,0,0,0,0,0.697916666666667,0.439473684210526
"3563",18.4,64.9,0,0,1,0,0,0,0,0,0,0.885416666666667,0.1
"2107",11.2,68.3,0,0,0,1,0,0,0,0,0,0.958333333333333,0.0342105263157895
"3810",20.8,63.8,1,0,0,1,0,0,0,1,0,0.916666666666667,0.05
"3723",4.59999999999999,33.8,1,0,0,1,0,0,0,0,0,0.4375,0.55
"3881",24,60.9,1,0,1,0,0,1,0,0,0,0.8125,0.515789473684211
"2288",8,73.2,0,0,1,0,0,0,0,0,0,0.65625,0.1
"404",9.90000000000001,55.3,0,1,0,0,0,0,0,0,0,0.729166666666667,0.55
"1818",11.2,35.3,0,0,0,1,0,0,0,0,0,0.385416666666666,0.2
"371",10.3,63.4,0,0,0,1,0,0,0,0,0,0.572916666666667,0.134210526315789
"3740",20.1,72.6,0,0,0,1,0,0,0,0,0,0.3125,0.2
"1055",12.3,41.5,1,0,1,0,0,0,1,0,0,0.166666666666666,0.134210526315789
"2177",9.8,58.1,0,0,0,1,0,0,0,0,1,0.395833333333333,0.0157894736842105
"2727",11.9,39.3,0,0,0,1,0,0,0,0,0,0.770833333333334,0.61578947368421
"617",13.4,61.8,0,0,1,0,0,0,0,0,0,0.104166666666667,0.15
"3227",6.5,46.6,0,0,0,1,0,0,0,0,0,0.479166666666666,0.05
"2639",26,51.7,0,0,1,0,0,0,0,0,0,0.0937499999999999,0.0657894736842105
"3836",11.3,36.2,0,1,0,0,0,0,0,1,0,0.78125,0.63421052631579
"3808",5.5,67.9,0,0,1,0,0,0,0,0,0,0.5,0.115789473684211
"1332",24,79.8,0,0,0,1,0,1,0,0,0,0.958333333333333,0.365789473684211
"2505",9.40000000000001,41.5,0,0,1,0,0,0,0,0,0,0.854166666666667,0.215789473684211
"1948",20.6,65.2,0,0,1,0,0,0,1,0,0,0.416666666666667,0.115789473684211
"1301",14.5,69.5,0,0,0,1,0,0,0,0,0,0.572916666666667,0.65
"4131",14.2,68,1,0,1,0,0,0,0,0,0,0.302083333333333,0.415789473684211
"217",22,35.8,0,0,0,1,0,0,0,0,0,0.510416666666667,0.65
"879",20.8,63.7,1,0,0,1,0,0,0,0,0,0.0729166666666663,0.215789473684211
"3305",15.8,68.5,0,0,0,1,0,0,0,0,0,0.552083333333333,0.0657894736842105
"3014",24.5,64.8,1,0,1,0,0,0,0,0,0,0.937500000000001,0.7
"2775",11,42.9,0,1,0,0,0,0,0,0,0,0.614583333333334,0.415789473684211
"575",11.8,65,0,0,0,1,0,0,0,0,0,0.177083333333333,0.61578947368421
"463",23.7,54.2,0,0,0,1,0,0,0,0,0,0.479166666666666,0.0842105263157895
"3615",21.4,59.2,0,0,1,0,0,0,0,0,0,0.802083333333333,0.6
"1617",5,39.8,1,0,0,1,0,0,0,0,0,0.375,0.0342105263157895
"1720",30.6,61.2,0,0,1,0,0,1,0,0,0,0.875,0.184210526315789
"613",14.7,46.9,0,0,1,0,0,0,0,0,0,0.59375,0.0157894736842105
"2167",21.2,37.2,1,0,0,1,0,0,0,0,0,0.0937499999999999,0.5
"1003",15.9,43.8,1,0,0,1,0,0,0,0,0,0.489583333333333,0.25
"852",21.7,42.8,0,0,0,1,0,0,0,0,0,0.708333333333333,0.115789473684211
"2559",9.09999999999999,43.2,0,0,1,0,0,0,0,0,0,0.416666666666667,0.315789473684211
"1047",6.8,46.6,1,0,0,1,0,0,0,0,0,0.4375,0.881578947368421
"2998",6.5,49.7,1,0,0,1,0,0,0,0,0,0.0729166666666663,0.0342105263157895
"348",10.6,65.4,0,0,1,0,0,0,0,0,0,0.760416666666667,0.115789473684211
"3040",26.4,67.3,0,0,0,1,0,1,0,0,0,0.937500000000001,0.4
"1580",19.8,58.2,1,0,0,1,0,0,0,0,0,0.0624999999999994,0.05
"2794",7.09999999999999,49.5,0,0,0,1,0,0,0,0,0,0.489583333333333,0.5
"2447",18.5,67.6,0,0,0,1,0,0,0,0,0,0.885416666666667,0.584210526315789
"1642",20.8,33.6,0,0,0,1,0,0,0,0,0,0.15625,0.1
"2316",14.8,49.3,0,1,0,0,0,0,0,0,0,0.510416666666667,0.75
"2",25.2,63.2,0,0,0,1,0,0,0,0,0,0.302083333333333,0.515789473684211
"802",23.3,55.4,0,0,0,1,0,0,0,0,0,0.229166666666666,0.134210526315789
"3879",11.4,70.5,0,0,1,0,0,0,0,0,0,0.552083333333333,0.0657894736842105
"794",17.8,92.2,1,0,0,1,0,1,0,0,0,0.197916666666667,0.05
"3001",13.2,54.8,0,0,0,1,0,0,0,0,0,0.78125,0.61578947368421
"1135",19.7,35.1,0,0,0,1,0,0,0,0,1,0.510416666666667,0.35
"2535",9.59999999999999,53.6,0,1,0,0,0,0,1,0,0,0.645833333333333,0.0657894736842105
"3436",28.3,52.1,0,0,1,0,0,1,0,0,0,0.65625,0.365789473684211
"427",10.2,64.5,0,0,1,0,0,0,1,0,0,0.937500000000001,0.05
"471",8.8,33.3,0,0,0,1,0,0,0,0,0,0.541666666666667,0.15
"2497",23.1,28,0,0,0,1,0,0,0,0,0,0.46875,0.2
"1579",27.9,63.1,0,0,1,0,0,0,0,0,0,0.552083333333333,0.0657894736842105
"3070",12.2,51.6,0,1,0,0,0,0,0,1,0,0.395833333333333,0.25
"3573",27.2,20,0,0,0,1,0,0,0,0,0,0.208333333333333,0.55
"260",26.2,68.5,0,0,0,1,0,0,0,0,0,0.0520833333333334,0.115789473684211
"1691",21,42.3,1,0,1,0,0,1,0,0,0,0.71875,0.9
"2579",15.8,67.7,0,0,0,1,0,0,0,0,0,0.96875,0.0157894736842105
"320",22.2,37.8,1,0,1,0,0,1,0,0,0,0.0416666666666665,0.434210526315789
"3648",19.3,25.2,0,0,0,1,0,0,0,0,0,0.65625,0.0657894736842105
"4023",8.40000000000001,61.2,0,0,1,0,0,0,0,0,0,0.520833333333334,0.184210526315789
"182",3.09999999999999,49.3,0,0,0,1,0,0,0,0,0,0.34375,0.05
"3998",11,49.3,0,1,0,0,0,0,0,1,0,0.270833333333333,0.35
"2888",1.8,48,1,1,0,0,0,0,0,1,0,0.791666666666667,0.465789473684211
"1298",6.5,57.1,0,1,0,0,0,0,0,0,0,0.885416666666667,0.55
"1344",24.4,47.6,0,0,0,1,0,0,0,0,0,0.333333333333333,0.2
"1053",4.40000000000001,34.8,0,0,0,1,0,0,0,0,0,0.1875,0.384210526315789
"294",17.9,30.9,0,0,0,1,0,0,0,0,0,0.8125,0.931578947368421
"1340",27,22.9,0,0,1,0,0,1,0,0,0,0.927083333333334,0.35
"653",14.2,68.4,0,0,1,0,0,0,0,0,0,0.802083333333333,0.165789473684211
"1964",12.9,61.1,1,0,0,1,0,0,0,0,0,0.0729166666666663,0.1
"1845",15.8,34.9,1,0,0,1,0,0,0,0,0,0.291666666666667,0.75
"3459",4.90000000000001,50.4,1,1,0,0,0,0,0,1,0,0.541666666666667,0.234210526315789
"1249",10.6,33.8,0,0,1,0,0,0,0,0,0,0.541666666666667,0.115789473684211
"1700",25.1,42.5,0,0,0,1,0,0,0,0,0,0.5,0.165789473684211
"302",23.1,53.1,0,0,0,1,0,0,0,0,0,0.84375,0.0657894736842105
"3145",7.40000000000001,55.3,1,0,1,0,0,0,0,0,0,0.21875,0.184210526315789
"1447",25.7,56.3,0,0,0,1,0,0,0,0,0,0.916666666666667,0.510526315789474
"2689",4.09999999999999,69,0,0,0,1,0,0,0,0,0,0.34375,0.115789473684211
"628",5.8,34.6,0,0,0,1,0,0,0,0,0,0.53125,0.5
"1661",15.5,75.2,0,0,1,0,0,0,0,0,1,0.625,0.9
"2813",29.6,50.1,0,0,1,0,0,1,0,0,0,0.4375,0.781578947368421
"229",11.1,68,0,0,1,0,0,0,0,0,0,0.885416666666667,0.15
"4035",19.5,50.9,0,0,0,1,0,0,0,0,0,0.177083333333333,0.110526315789474
"3837",10.6,63,1,0,1,0,0,0,0,0,0,0.291666666666667,0.115789473684211
"1330",23.6,51.8,0,0,1,0,0,0,0,0,0,0.416666666666667,0.731578947368421
"1138",28.2,56.7,0,0,0,1,0,0,0,0,0,0.802083333333333,0.765789473684211
"137",18.7,43.9,1,0,0,0,0,0,0,0,0,0.937500000000001,0.1
"1891",10.4,48,0,0,0,1,0,0,0,0,0,0.479166666666666,0.2
"2474",14.8,52,0,0,0,1,0,0,0,0,0,0.270833333333333,0.1
"4058",15.9,34.6,0,0,0,1,0,0,0,0,0,0.84375,0.781578947368421
"93",24.1,81.7,0,0,0,1,0,0,0,0,0,0.0729166666666663,0.165789473684211
"3601",14,63.6,1,0,0,1,0,0,0,0,0,0.0520833333333334,0.15
"1103",14.7,71.4,0,0,1,0,0,0,0,0,0,0.46875,0.165789473684211
"3417",13,65.2,0,0,0,1,0,0,0,0,0,0.75,0.75
"4038",13.2,34.5,0,0,0,1,0,0,0,0,0,0.458333333333333,0.0342105263157895
"1626",11.5,54.8,0,1,0,0,0,0,0,1,0,0.21875,0.731578947368421
"2968",15.5,51.5,0,0,0,1,0,0,0,0,0,0.760416666666667,0.134210526315789
"144",13.4,40.2,0,0,0,1,0,0,0,0,1,0.885416666666667,0.0157894736842105
"2685",9.8,58.9,1,1,0,0,0,0,1,0,0,0.0416666666666665,0.1
"1267",15.1,26.6,0,0,0,1,0,0,0,0,0,0.0729166666666663,0.4
"4051",16.4,34.6,0,0,0,1,0,0,0,0,0,0.260416666666667,0.115789473684211
"1945",6.7,50.6,1,1,0,0,0,0,1,0,0,0.53125,0.15
"997",10.8,62.3,0,0,0,1,0,0,0,0,0,0.510416666666667,0.434210526315789
"2906",5,38.8,0,1,0,0,0,0,0,0,0,0.46875,0.85
"333",14.7,52,1,0,0,1,0,0,0,0,0,0.770833333333334,0.35
"3018",10.7,67.9,1,0,1,0,0,0,0,0,0,0.0937499999999999,0.05
"1004",8.2,46.8,1,0,0,1,0,0,1,0,0,0.760416666666667,0.1
"2730",19.5,73.6,0,0,0,1,0,0,0,0,0,0.864583333333334,0.165789473684211
"3494",15.2,31.5,0,0,1,0,0,0,0,0,0,0.458333333333333,0.134210526315789
"296",18.8,51.2,0,0,0,1,0,0,0,0,0,0.21875,0.315789473684211
"3853",10.8,41.5,0,1,0,0,0,0,0,0,0,0.479166666666666,0.315789473684211
"2905",27.6,46.6,0,0,1,0,0,0,0,0,0,0.333333333333333,0.881578947368421
"1394",9.90000000000001,67.1,0,0,1,0,0,0,0,0,0,0.739583333333333,0.45
"1186",17.7,56.1,0,0,1,0,0,0,0,0,0,0.864583333333334,0.115789473684211
"742",26.1,63.6,0,0,1,0,0,0,0,0,0,0.822916666666667,0.715789473684211
"2059",22.9,31.7,0,0,0,1,0,0,0,0,0,0.166666666666666,0.2
"3211",22.6,43.4,0,0,0,1,0,0,0,0,0,0.583333333333333,0.0342105263157895
"1915",13.3,27.8,0,0,1,0,0,0,0,1,0,0.520833333333334,0.1
"2121",8.5,45.2,1,0,0,1,0,0,0,0,0,0.854166666666667,0.234210526315789
"2405",29.3,56.4,1,0,0,1,0,0,0,0,0,0.0624999999999994,0.0842105263157895
"1914",8.8,49.3,0,1,0,0,0,0,1,0,0,0.458333333333333,0.3
"4103",11.5,50,0,0,0,1,1,0,0,0,0,0.822916666666667,0.218421052631579
"59",10.2,61.5,0,1,0,0,0,0,1,0,0,0.5625,0.7
"173",7.40000000000001,61.4,1,1,0,0,0,0,0,0,0,0.885416666666667,0.0157894736842105
"3353",9.5,54.2,0,1,0,0,0,0,0,0,0,0.229166666666666,0.4
"3905",8.3,46,0,1,0,0,0,0,0,0,0,0.833333333333334,0.731578947368421
"725",17.5,71,0,0,0,1,0,0,0,0,0,0.75,0.134210526315789
"2344",5.40000000000001,62.8,0,1,0,0,0,0,1,0,0,0.572916666666667,0.365789473684211
"2356",10.2,58.3,0,1,0,0,0,0,0,0,0,0.197916666666667,0.881578947368421
"4004",8.3,33.7,0,0,0,1,0,0,0,0,0,0.583333333333333,0.05
"2926",17.4,56.3,0,0,0,1,0,0,0,0,0,0.385416666666666,0.184210526315789
"1970",6.8,65.8,0,0,0,1,0,0,1,0,0,0.791666666666667,0.965789473684211
"4072",4.40000000000001,47.4,1,0,1,0,0,0,0,0,0,0.854166666666667,0.05
"1991",25.9,56.5,0,0,0,1,0,0,0,0,0,0.65625,0.315789473684211
"3260",14.4,63.3,0,0,1,0,0,0,0,0,0,0.270833333333333,0.0157894736842105
"2113",13.1,75.4,1,0,1,0,0,0,0,0,0,0.927083333333334,0.965789473684211
"1523",18.1,68.6,0,0,0,1,0,0,0,0,0,0.677083333333334,0.534210526315789
"3806",11,32.2,1,0,0,1,0,0,0,0,0,0.34375,0.15
"2548",12.8,55.5,0,1,0,0,0,0,1,0,0,0.520833333333334,0.184210526315789
"1485",10.5,44,0,0,0,1,0,0,0,0,0,0.197916666666667,0.0157894736842105
"66",16.1,62.7,0,0,1,0,0,0,0,0,0,0.854166666666667,0.215789473684211
"3784",20.9,57.1,1,0,1,0,0,1,0,0,0,0.927083333333334,0.815789473684211
"1759",5.40000000000001,50.7,1,1,0,0,0,0,0,1,0,0.0416666666666665,0.25
"3153",22.1,24.4,0,0,0,1,0,0,0,0,0,0.427083333333333,0.147368421052632
"2916",8.3,69,0,0,1,0,0,0,0,0,0,0.302083333333333,0.63421052631579
"3063",56.3,72.3,0,0,0,1,0,1,0,0,0,0.46875,0.215789473684211
"1319",7.40000000000001,50.1,0,1,0,0,0,0,0,1,0,0.0624999999999994,0.1
"3133",11.4,62.6,1,0,0,1,0,0,0,0,1,0.489583333333333,0.1
"543",23.7,78.9,0,0,0,1,0,1,0,0,0,0.916666666666667,0.115789473684211
"1010",14.1,29.9,0,0,0,1,0,0,0,0,0,0.645833333333333,0.115789473684211
"2388",31.1,38.2,0,0,0,1,0,0,0,0,1,0.937500000000001,0.165789473684211
"3500",18.9,51.8,0,0,0,1,0,0,0,0,0,0.270833333333333,0.0842105263157895
"2086",22.9,61.3,0,0,0,1,0,0,0,0,0,0.604166666666667,0.565789473684211
"4157",10.8,39.4,0,0,1,0,0,0,0,0,0,0.28125,0.0342105263157895
"218",5.8,50.7,1,0,0,1,0,0,0,0,0,0.479166666666666,0.384210526315789
"3466",9,54.7,0,1,0,0,0,0,1,0,0,0.395833333333333,0.365789473684211
"430",29.5,72.1,0,0,1,0,0,0,0,0,0,0.427083333333333,0.365789473684211
"316",12.1,40.7,0,0,0,1,0,0,0,0,0,0.5625,0.665789473684211
"3147",15.9,31.7,1,0,0,1,0,0,0,0,1,0.0937499999999999,0.831578947368421
"3891",13.2,60.2,0,0,0,1,0,0,0,0,0,0.572916666666667,0.0342105263157895
"3829",14.5,39.7,0,0,0,1,0,0,0,0,0,0.46875,0.334210526315789
"3193",24.8,52.4,0,0,1,0,0,0,0,0,0,0.5,0.6
"115",23.1,67.8,0,0,0,1,0,0,0,0,0,0.53125,0.265789473684211
"847",24.2,50.9,0,0,0,1,0,1,0,0,0,0.114583333333333,0.1
"2449",12.5,61.7,0,0,1,0,0,0,0,0,0,0.114583333333333,0.1
"806",17.1,63,0,0,1,0,0,0,0,0,0,0.510416666666667,0.3
"1136",13.9,34.6,0,0,0,1,0,0,0,0,0,0.90625,0.384210526315789
"621",22.8,41.7,0,0,1,0,0,0,0,0,0,0.666666666666667,0.45
"2856",8.7,34,0,1,0,0,0,0,1,0,0,0.104166666666667,0.1
"3967",4.59999999999999,55.6,1,0,0,1,0,0,0,1,0,0.937500000000001,0.6
"2930",11.5,50,1,0,0,1,1,0,0,0,0,0.197916666666667,0.0157894736842105
"1179",7.3,44.5,1,0,1,0,0,0,0,0,0,0.0937499999999999,0.1
"3720",8.09999999999999,46,1,0,0,1,0,0,0,0,1,0.25,0.384210526315789
"2241",20.9,64.8,1,0,0,1,0,0,0,0,0,0.0624999999999994,0.05
"344",12.9,63.6,0,0,1,0,0,0,0,0,0,0.572916666666667,0.15
"3900",5,64.7,0,1,0,0,0,0,0,0,0,0.864583333333334,0.384210526315789
"3531",10.5,61.8,0,0,0,1,0,0,0,0,0,0.90625,0.0842105263157895
"2076",8.90000000000001,50.1,1,0,1,0,0,0,0,1,0,0.96875,0.484210526315789
"2778",12.7,68.1,0,0,1,0,0,0,0,0,0,0.197916666666667,0.0157894736842105
"3169",17.5,42.9,0,0,1,0,0,0,0,0,0,0.520833333333334,0.15
"2681",21.1,70.5,1,0,1,0,0,0,0,0,0,0.0312499999999997,0.7
"3477",7.7,58.4,1,1,0,0,0,0,1,0,0,0.333333333333333,0.134210526315789
"157",3.3,29.6,0,0,0,1,0,0,0,0,0,0.229166666666666,0.334210526315789
"3206",16,51.7,0,0,0,1,0,0,0,0,0,0.666666666666667,0.15
"4110",4.8,54.5,1,0,0,1,0,0,0,0,0,0.552083333333333,0.765789473684211
"2750",11.4,56.1,0,0,1,0,0,0,0,0,0,0.677083333333334,0.134210526315789
