"","X","Y","G","head","foot.l","foot.r","pen","free.k","set.p","corner","fast.break","Xg","Yg"
"3732",8.09999999999999,47.8,0,0,0,1,0,0,0,0,0,0.46875,0.534210526315789
"3747",24,65.6,1,0,0,1,0,1,0,0,0,0.885416666666667,0.55
"3753",11.5,50,1,0,0,1,1,0,0,0,0,0.739583333333333,0.0842105263157895
"3755",7,35.2,0,0,0,1,0,0,0,0,0,0.145833333333333,0.05
"3758",4.2,37.4,0,0,0,1,0,0,0,0,0,0.0937499999999999,0.315789473684211
"3764",12.1,44.2,0,0,1,0,0,0,0,0,0,0.395833333333333,0.134210526315789
"3765",5.90000000000001,58.3,0,0,1,0,0,0,0,0,0,0.375,0.115789473684211
"3767",13.2,37.5,0,0,0,1,0,0,0,0,0,0.65625,0.284210526315789
"3782",18.8,54.4,0,0,0,1,0,0,0,0,0,0.46875,0.328947368421053
"3789",9.09999999999999,69.8,0,0,1,0,0,0,0,0,0,0.927083333333334,0.134210526315789
"3791",7.7,73.9,0,0,0,1,0,0,0,0,0,0.770833333333334,0.0157894736842105
"3809",6.7,31.1,0,0,0,1,0,0,0,0,0,0.21875,0.334210526315789
"3812",11.5,50,0,0,0,1,1,0,0,0,0,0.916666666666667,0.0842105263157895
"3819",11.5,50,1,0,0,1,1,0,0,0,0,0.916666666666667,0.765789473684211
"3820",18.3,67.2,0,0,0,1,0,0,0,0,0,0.71875,0.234210526315789
"3823",1,53.7,1,0,1,0,0,0,0,0,0,0.770833333333334,0.731578947368421
"3830",11.1,54.5,1,0,0,1,0,0,0,0,0,0.854166666666667,0.334210526315789
"3838",10.8,61.8,0,0,1,0,0,0,0,0,0,0.375,0.0657894736842105
"3842",11.1,43,0,1,0,0,0,0,1,0,0,0.40625,0.75
"3854",14.5,25.9,0,0,1,0,0,0,0,0,0,0.208333333333333,0.0157894736842105
"3860",13.8,72.1,0,0,0,1,0,0,0,0,0,0.854166666666667,0.0342105263157895
"3861",12.1,59.3,1,0,0,1,0,0,0,0,0,0.0729166666666663,0.05
"3862",17.4,45.6,0,0,1,0,0,0,0,0,0,0.427083333333333,0.05
"3864",10.4,56.6,0,1,0,0,0,0,0,0,0,0.770833333333334,0.334210526315789
"3865",9.8,35.1,0,0,0,1,0,0,0,0,0,0.114583333333333,0.134210526315789
"3868",4.8,58.1,1,1,0,0,0,0,0,1,0,0.0416666666666665,0.515789473684211
"3871",11.9,39.9,0,0,1,0,0,0,0,0,0,0.8125,0.6
"3875",9.2,44.6,1,0,0,1,0,0,0,1,0,0.0729166666666663,0.165789473684211
"3876",27.2,47.4,0,0,1,0,0,0,0,0,0,0.291666666666667,0.134210526315789
"3893",12.4,47.2,0,0,0,1,0,0,0,1,0,0.5,0.284210526315789
"3896",15.8,30.3,0,0,0,1,0,0,0,0,0,0.71875,0.165789473684211
"3899",5,53.2,1,1,0,0,0,0,0,0,0,0.145833333333333,0.0842105263157895
"3901",12.2,27.8,0,0,0,1,0,0,0,0,0,0.0624999999999994,0.3
"3920",15.5,31.2,0,0,0,1,0,0,0,0,0,0.5625,0.1
"3922",21.2,58.3,0,0,0,1,0,0,0,0,0,0.541666666666667,0.831578947368421
"3923",9.8,39.2,1,0,0,1,0,0,0,0,0,0.895833333333333,0.05
"3928",22.8,45,0,0,0,1,0,0,0,0,0,0.635416666666666,0.415789473684211
"3929",15.7,71.5,0,0,1,0,0,0,0,0,0,0.770833333333334,0.134210526315789
"3935",7.8,50.5,0,1,0,0,0,0,0,1,0,0.145833333333333,0.334210526315789
"3944",21.5,48,1,0,1,0,0,0,0,0,0,0.0624999999999994,0.515789473684211
"3945",7.59999999999999,56.2,0,1,0,0,0,0,0,0,0,0.25,0.35
"3946",12.4,52.4,0,0,0,1,0,0,0,0,0,0.447916666666667,0.265789473684211
"3951",13,44.4,0,0,1,0,0,0,0,0,0,0.427083333333333,0.3
"3952",11.4,72.2,0,0,0,1,0,0,0,0,0,0.854166666666667,0.25
"3954",18.5,80.7,0,0,0,1,0,1,0,0,0,0.937500000000001,0.465789473684211
"3956",7,53.6,1,0,0,1,0,0,0,0,0,0.0729166666666663,0.1
"3958",3.8,46,1,1,0,0,0,0,0,1,0,0.958333333333333,0.134210526315789
"3959",13.6,62.8,0,0,0,1,0,0,0,0,0,0.364583333333334,0.05
"3960",3.40000000000001,50.3,1,1,0,0,0,0,0,0,0,0.447916666666667,0.384210526315789
"3965",22.4,23.7,0,0,1,0,0,1,0,0,0,0.760416666666667,0.61578947368421
"3969",24.2,28.2,0,0,1,0,0,0,0,0,0,0.5,0.284210526315789
"3973",9.90000000000001,35.5,1,0,0,1,0,0,0,0,1,0.958333333333333,0.215789473684211
"3976",15.5,63.1,0,0,0,1,0,0,0,0,0,0.447916666666667,0.515789473684211
"3981",11.8,39.2,0,0,0,1,0,0,0,0,0,0.46875,0.6
"3982",11.7,32.7,0,0,0,1,0,0,0,0,0,0.229166666666666,0.265789473684211
"3992",5.59999999999999,48,1,1,0,0,0,0,0,1,0,0.145833333333333,0.831578947368421
"3995",7.3,66.8,0,0,1,0,0,0,0,0,0,0.364583333333334,0.1
"3996",6.3,43.1,1,0,0,1,0,0,0,0,0,0.541666666666667,0.0342105263157895
"4002",16.7,39.8,0,0,0,1,0,0,0,0,0,0.354166666666667,0.25
"4016",10.6,50.4,0,1,0,0,0,0,0,0,0,0.885416666666667,0.515789473684211
"4020",7.3,65.2,0,1,0,0,0,0,0,0,0,0.59375,0.9
"4036",12,49.9,1,0,0,1,1,0,0,0,0,0.729166666666667,0.215789473684211
"4037",11.5,50,0,0,0,1,1,0,0,0,0,0.270833333333333,0.184210526315789
"4040",17.8,36.7,0,0,1,0,0,0,0,0,0,0.375,0.05
"4044",14.4,70.7,1,0,0,1,0,0,0,0,0,0.864583333333334,0.681578947368421
"4049",7.2,38,1,0,0,1,0,0,0,0,0,0.135416666666666,0.0342105263157895
"4055",25.6,61.3,0,0,0,1,0,0,0,0,0,0.71875,0.434210526315789
"4057",8.8,46.2,1,0,1,0,0,0,0,0,0,0.0729166666666663,0.0842105263157895
"4064",7.59999999999999,67.9,0,0,1,0,0,0,0,0,0,0.96875,0.0657894736842105
"4066",14.9,39.9,0,0,0,1,0,0,0,0,0,0.708333333333333,0.465789473684211
"4068",29.6,63.2,0,0,0,1,0,0,0,0,0,0.75,0.284210526315789
"4075",9.90000000000001,75.4,0,0,1,0,0,0,0,0,0,0.114583333333333,0.3
"4080",24.8,59.9,1,0,1,0,0,0,0,0,0,0.104166666666667,0.134210526315789
"4083",14.4,40.2,0,0,0,1,0,0,1,0,0,0.78125,0.0842105263157895
"4084",7.2,49.9,0,1,0,0,0,0,0,0,0,0.0624999999999994,0.4
"4087",18.4,68.4,0,0,0,1,0,0,0,0,0,0.333333333333333,0.234210526315789
"4088",7,49.9,1,1,0,0,0,0,0,1,0,0.96875,0.565789473684211
"4091",15.9,29,0,0,0,1,0,0,0,0,0,0.65625,0.0157894736842105
"4093",15,62,1,0,0,1,0,0,0,0,0,0.0312499999999997,0.115789473684211
"4095",4.8,66.4,0,0,1,0,0,0,0,0,0,0.833333333333334,0.565789473684211
"4096",23.3,36.1,0,0,0,1,0,0,0,0,0,0.229166666666666,0.110526315789474
"4097",10.3,53,1,0,0,1,0,0,0,0,0,0.802083333333333,0.534210526315789
"4105",24.1,26.2,0,0,1,0,0,1,0,0,0,0.541666666666667,0.665789473684211
"4106",4.7,47.5,0,0,1,0,0,0,0,0,0,0.458333333333333,0.665789473684211
"4107",18.9,30.1,1,0,1,0,0,0,0,0,0,0.885416666666667,0.8
"4113",9.2,54.2,0,1,0,0,0,0,0,1,0,0.791666666666667,0.831578947368421
"4121",19.3,28.6,0,0,1,0,0,0,0,0,0,0.40625,0.86578947368421
"4128",11.5,50,1,0,0,1,1,0,0,0,0,0.25,0.0157894736842105
"4130",24.2,66.1,0,0,0,1,0,0,0,0,0,0.375,0.134210526315789
"4137",4,33.4,0,0,0,1,0,0,0,0,0,0.729166666666667,0.85
"4140",26.1,55.8,0,0,0,1,0,0,0,0,0,0.635416666666666,0.61578947368421
"4144",4.40000000000001,39.1,1,1,0,0,0,0,0,1,0,0.302083333333333,0.415789473684211
"4150",4.09999999999999,51.3,1,0,0,1,0,0,0,0,0,0.5,0.134210526315789
"4153",9.7,55.3,1,0,0,1,0,0,0,0,1,0.270833333333333,0.0657894736842105
"4155",10,30.3,0,0,1,0,0,0,0,0,0,0.666666666666667,0.402631578947368
"4156",8.59999999999999,53.6,1,0,1,0,0,0,0,0,0,0.770833333333334,0.0657894736842105
"4162",12.5,63.6,0,0,0,1,0,0,0,0,0,0.427083333333333,0.05
"4168",11.5,50,1,0,0,1,1,0,0,0,0,0.854166666666667,0.0157894736842105
